Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2012-03-29,36.983076315000005,36.930299895,36.499292464999996,36.719194215,,482502
2012-03-30,37.26894859,37.09302719,36.7675726,37.26894859,,484960
2012-04-02,37.814304930000006,37.58560711,36.679611900000005,36.947892035,,581452
2012-04-03,38.24531236,37.414083745,37.282142695,37.66477174,,669224
2012-04-04,37.150201645,37.005066490000004,36.582855130000006,37.071037015,,640058
2012-04-05,37.238162345,37.097425225,36.63563155,36.679611900000005,,658524
2012-04-09,36.235410365,35.980324335,35.821995075000004,36.19582805,,639486
2012-04-10,36.125459490000004,34.99956253,34.880815585,35.94953809,,1031022
2012-04-11,36.34536124,35.80880097,35.49214245,35.672461885000004,,868508
2012-04-12,36.842339195,36.802756880000004,35.892363635,36.024304685,,642934
2012-04-13,36.91270775500001,35.9759263,35.94074202,36.596049234999995,,795826
2012-04-16,36.51248657,36.3277691,35.681257955,36.301380890000004,,563394
2012-04-17,37.115017365,36.763174565,36.217818225,36.582855130000006,,687686
2012-04-18,37.000668454999996,36.868727405,36.253002505000005,36.587253165,,645064
2012-04-19,37.000668454999996,35.821995075000004,35.75602455,36.771970635,,745110
2012-04-20,36.09907128,35.443764065,35.338211225,36.09907128,,1084318
2012-04-23,35.40418175,35.21066821,34.467400295000004,34.87641755,,792386
2012-04-24,35.41297782,35.003960565,34.836835234999995,35.32501712,,612762
2012-04-25,36.490496395,36.288186785,35.522928695,35.68565599,,740398
2012-04-26,35.5361228,35.179881965,34.344255315000005,35.232658385,,1374390
2012-04-27,35.720840270000004,35.06113502,34.87641755,35.553714940000006,,696076
2012-04-30,34.788456849999996,34.76206864,34.432216015,34.61253545,,1186100
2012-05-01,35.57130708,35.294230875000004,34.63892366,34.748874535000006,,748020
2012-05-02,36.125459490000004,35.953936125,34.801650955,34.951184145,,1028144
2012-05-03,35.918751845,35.056736985,34.95558218,35.892363635,,1058766
2012-05-04,34.94678611,34.295876930000006,34.089169285000004,34.94678611,,768446
2012-05-07,34.85002934,34.674107940000006,34.040790900000005,34.045188935,1836,605600
2012-05-08,34.546564925,34.19032409,33.596589365,34.546564925,2250,807838
2012-05-09,34.27828479,33.974820375,33.59219133,33.746122555,3242,1823870
2012-05-10,34.50698261,33.992412515000005,33.917645920000005,34.309071035,2043,588208
2012-05-11,34.555360995,34.11995553,33.763714695,33.7769088,1503,495718
2012-05-14,34.22550837,33.56580312,33.543812945,34.03199483,2877,978310
2012-05-15,33.702142205,33.033640885000004,32.954476255,33.46904635,3885,1195918
