Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2012-03-29,11.332919804280296,11.314816098522659,11.097571629431023,11.151882746703933,,6717987
2012-03-30,11.387230921553202,11.30576424564384,11.224297569734478,11.36007536291675,,6013663
2012-04-02,11.450593891704932,11.423438333068477,11.260504981249753,11.314816098522659,,6449084
2012-04-03,11.722149478069472,11.441542038826114,11.278608687007386,11.495853156099022,,12260530
2012-04-04,11.332919804280296,11.314816098522659,11.160934599582752,11.278608687007386,,10230689
2012-04-05,11.387230921553202,11.287660539886204,11.206193863976843,11.224297569734478,,5159637
2012-04-09,11.124727188067478,11.06136421791575,10.96179383624875,11.088519776552205,,7362243
2012-04-10,11.11567533518866,10.672134544126571,10.545408603823118,11.02515680640048,,10334289
2012-04-11,10.88032716033939,10.780756778672389,10.753601220035936,10.81696419018766,,5433173
2012-04-12,10.979897542006388,10.92558642473348,10.744549367157116,10.798860484430024,,3891758
2012-04-13,10.889379013218205,10.789808631551207,10.717393808520661,10.82601604306648,,7185601
2012-04-16,10.898430866097023,10.753601220035936,10.717393808520661,10.862223454581752,,5382118
2012-04-17,10.862223454581752,10.780756778672389,10.753601220035936,10.82601604306648,,4988731
2012-04-18,10.72644566139948,10.672134544126571,10.617823426853661,10.68118639700539,,5180698
2012-04-19,10.753601220035936,10.554460456701937,10.482045633671392,10.672134544126571,,6692421
2012-04-20,10.590667868217208,10.328164134731482,10.310060428973847,10.581616015338389,,15776548
2012-04-23,10.319112281852666,10.273853017458574,10.092815959882211,10.119971518518668,,5118811
2012-04-24,10.500149339429028,10.310060428973847,10.29195672321621,10.500149339429028,,5214464
2012-04-25,10.635927132611299,10.617823426853661,10.355319693367939,10.400578957762027,,7701641
2012-04-26,10.798860484430024,10.744549367157116,10.563512309580755,10.590667868217208,,4922223
2012-04-27,10.898430866097023,10.500149339429028,10.4367863692773,10.862223454581752,,8711625
2012-04-30,10.382475252004392,10.210490047306847,10.092815959882211,10.364371546246756,,7658767
2012-05-01,10.264801164579756,10.165230782912754,10.056608548366937,10.219541900185664,,6205147
2012-05-02,10.110919665639848,10.04755669548812,9.95703816669994,10.092815959882211,,6789288
2012-05-03,10.083764107003395,9.884623343669395,9.821260373517667,10.056608548366937,,5756322
2012-05-04,9.839364079275303,9.658327021698941,9.63117146306249,9.812208520638851,,7710381
2012-05-07,9.766949256244757,9.649275168820123,9.52254922851667,9.540652934274304,3378,6198758
2012-05-08,9.63117146306249,9.604015904426033,9.413926993970854,9.56780849291076,4957,7368076
2012-05-09,9.785052962002394,9.676430727456575,9.441082552607305,9.486341817001398,5235,9680746
2012-05-10,9.821260373517667,9.694534433214214,9.649275168820123,9.803156667760032,3441,5780640
2012-05-11,9.803156667760032,9.576860345789578,9.558756640031943,9.62211961018367,3303,5766384
2012-05-14,9.52254922851667,9.341512170940309,9.323408465182673,9.43203069972849,3663,7892610
2012-05-15,9.359615876697942,9.187630672000399,9.151423260485126,9.341512170940309,2992,5542631
2012-05-16,9.441082552607305,9.196682524879217,9.187630672000399,9.250993642152126,4098,6424651
2012-05-17,9.27814920078858,9.060904731696944,9.060904731696944,9.187630672000399,5583,7436767
2012-05-18,9.205734377758034,9.060904731696944,9.015645467302857,9.115215848969854,3277,9968707
2012-05-21,9.250993642152126,9.23288993639449,9.060904731696944,9.07900843745458,3006,5579582
2012-05-22,9.413926993970854,9.223838083515673,9.187630672000399,9.27814920078858,4034,6398079
2012-05-23,9.459186258364943,9.422978846849672,9.250993642152126,9.323408465182673,5765,8032365
2012-05-24,9.61306775730485,9.585912198668396,9.395823288213217,9.477289964122578,5272,6462026
2012-05-25,9.658327021698941,9.594964051547214,9.51349737563785,9.61306775730485,2825,5086182
2012-05-29,9.848415932154122,9.812208520638851,9.676430727456575,9.685482580335394,5599,6952503
2012-05-30,9.730741844729485,9.649275168820123,9.52254922851667,9.730741844729485,5780,6835794
2012-05-31,9.66737887457776,9.558756640031943,9.413926993970854,9.61306775730485,3940,15720537
2012-06-01,9.386771435334397,9.160475113363942,9.115215848969854,9.36866772957676,5183,9374823
2012-06-04,9.214786230636854,9.088060290333399,8.970386202908763,9.187630672000399,3405,6636343
2012-06-05,9.26909734790976,9.223838083515673,9.03374917306049,9.060904731696944,3109,4845114
2012-06-06,9.576860345789578,9.56780849291076,9.296252906546215,9.323408465182673,3904,7139706
2012-06-07,9.75789740336594,9.549704787153123,9.52254922851667,9.730741844729485,3065,4825492
2012-06-08,9.658327021698941,9.649275168820123,9.395823288213217,9.504445522759033,2963,4695229
2012-06-11,9.776001109123579,9.459186258364943,9.459186258364943,9.739793697608304,2502,4624998
